from_longitude,from_latitude,to_longitude,to_latitude
116.584999084473,40.0801010131836,121.335998535156,31.1979007720947
-158.617996216,59.2826004028,144.970993041992,-6.02429008483887
-158.617996216,59.2826004028,-93.9732971191406,51.8196983337402
144.970993041992,-6.02429008483887,-93.9732971191406,51.8196983337402
